name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thermosediminibacter oceani	291990	S	10	0	10	0.00000
Phascolarctobacterium faecium	33025	S	66565	776	67341	0.00490
Phascolarctobacterium succinatutens	626940	S	107	29	136	0.00001
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	88	17	105	0.00001
Acidaminococcus intestini	187327	S	214	4	218	0.00002
Acidaminococcus fermentans	905	S	26	0	26	0.00000
Selenomonas sp. oral taxon 126	712528	S	31	65	96	0.00001
Selenomonas sp. TAMA-11512	3095337	S	29	3	32	0.00000
Selenomonas sp. oral taxon 478	712538	S	16	40	56	0.00000
Selenomonas sputigena	69823	S	112	19	131	0.00001
Selenomonas ruminantium	971	S	67	3	70	0.00001
Selenomonas dianae	135079	S	10	14	24	0.00000
Megamonas hypermegale	158847	S	67	3	70	0.00001
Megamonas funiformis	437897	S	59	3	62	0.00000
Selenobaculum gibii	3054208	S	23	0	23	0.00000
Sporomusa acidovorans	112900	S	52	24	76	0.00001
Sporomusa termitida	2377	S	18	4	22	0.00000
Sporomusa rhizae	357999	S	15	10	25	0.00000
Sporomusa ovata	2378	S	14	12	26	0.00000
Sporomusa aerivorans	204936	S	11	6	17	0.00000
Sporomusa silvacetica	55504	S	10	8	18	0.00000
Methylomusa anaerophila	1930071	S	15	11	26	0.00000
Megasphaera stantonii	2144175	S	88	17	105	0.00001
Megasphaera massiliensis	1232428	S	48	12	60	0.00000
Megasphaera elsdenii	907	S	43	25	68	0.00000
Veillonella atypica	39777	S	65	34	99	0.00001
Veillonella rogosae	423477	S	25	44	69	0.00001
Veillonella parvula	29466	S	15	11	26	0.00000
Dialister pneumosintes	39950	S	18	12	30	0.00000
Dialister succinatiphilus	487173	S	13	22	35	0.00000
Streptococcus salivarius	1304	S	2407	3575	5982	0.00043
Streptococcus sp. FSL K6-1323	2954513	S	419	2494	2913	0.00021
Streptococcus sp. FDAARGOS_192	1839799	S	120	304	424	0.00003
Streptococcus sp. A12	1759399	S	95	47	142	0.00001
Streptococcus sp. ZY1909104	3233335	S	78	71	149	0.00001
Streptococcus sp. FSL R7-0248	2975324	S	78	228	306	0.00002
Streptococcus sp. FSL W7-1342	2954545	S	56	469	525	0.00004
Streptococcus sp. oral taxon 431	712633	S	46	22	68	0.00000
Streptococcus sp. LPB0220	2610896	S	42	39	81	0.00001
Streptococcus sp. CP1998	3238303	S	30	50	80	0.00001
Streptococcus sp. HSISS2	1316411	S	30	46	76	0.00001
Streptococcus sp. oral taxon 061	712623	S	27	11	38	0.00000
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	26	11	37	0.00000
Streptococcus sp. Marseille-Q6470	2972784	S	25	9	34	0.00000
Streptococcus sp. Marseille-Q3533	2759692	S	22	5	27	0.00000
Streptococcus sp. 116-D4	2598453	S	16	7	23	0.00000
Streptococcus sp. ZY19097	3231906	S	14	2	16	0.00000
Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A	3077723	S	14	18	32	0.00000
Streptococcus sp. HSISS3	1316412	S	11	16	27	0.00000
Streptococcus thermophilus	1308	S	679	494	1173	0.00009
Streptococcus parasanguinis	1318	S	373	278	651	0.00005
Streptococcus sanguinis	1305	S	178	56	234	0.00002
Streptococcus suis	1307	S	144	157	301	0.00002
Streptococcus parasuis	1501662	S	133	40	173	0.00001
Streptococcus pasteurianus	197614	S	106	613	719	0.00005
Streptococcus mitis	28037	S	101	68	169	0.00001
Streptococcus oralis	1303	S	94	78	172	0.00001
Streptococcus acidominimus	1326	S	82	10	92	0.00001
Streptococcus canis	1329	S	71	18	89	0.00001
Streptococcus agalactiae	1311	S	70	577	647	0.00005
Streptococcus pneumoniae	1313	S	46	25	71	0.00001
Streptococcus merionis	400065	S	45	1	46	0.00000
Streptococcus australis	113107	S	45	58	103	0.00001
Streptococcus oriscaviae	2781599	S	39	2	41	0.00000
Streptococcus gordonii	1302	S	37	4	41	0.00000
Streptococcus ruminicola	2686210	S	36	55	91	0.00001
Streptococcus anginosus	1328	S	18	22	40	0.00000
Streptococcus cristatus	45634	S	30	3	33	0.00000
Streptococcus nidrosiense	3140788	S	30	14	44	0.00000
Streptococcus lingualis	3098076	S	29	31	60	0.00000
Streptococcus gwangjuense	1433513	S	27	22	49	0.00000
Streptococcus lactarius	684066	S	25	3	28	0.00000
Streptococcus ilei	1156431	S	24	31	55	0.00000
Streptococcus dentalis	3098075	S	23	42	65	0.00000
Streptococcus parapneumoniae	2993430	S	23	17	40	0.00000
Streptococcus toyakuensis	2819619	S	23	25	48	0.00000
Streptococcus equi	1336	S	19	4	23	0.00000
Streptococcus rubneri	1234680	S	20	18	38	0.00000
Streptococcus koreensis	2382163	S	15	22	37	0.00000
Streptococcus lutetiensis	150055	S	15	11	26	0.00000
Streptococcus vestibularis	1343	S	15	7	22	0.00000
Streptococcus pseudoporcinus	361101	S	14	2	16	0.00000
Streptococcus equinus	1335	S	13	5	18	0.00000
Streptococcus mutans	1309	S	12	2	14	0.00000
Streptococcus pyogenes	1314	S	12	4	16	0.00000
Streptococcus pseudopneumoniae	257758	S	12	10	22	0.00000
Streptococcus infantis	68892	S	11	3	14	0.00000
Streptococcus ratti	1341	S	10	0	10	0.00000
Lactococcus lactis	1358	S	1489	620	2109	0.00015
Lactococcus petauri	1940789	S	207	718	925	0.00007
Lactococcus cremoris	1359	S	196	377	573	0.00004
Lactococcus sp.	44273	S	44	1065	1109	0.00008
Lactococcus paracarnosus	2749962	S	20	1	21	0.00000
Ligilactobacillus ruminis	1623	S	220	20	240	0.00002
Ligilactobacillus agilis	1601	S	69	7	76	0.00001
Ligilactobacillus salivarius	1624	S	53	11	64	0.00000
Ligilactobacillus murinus	1622	S	45	10	55	0.00000
Lactiplantibacillus pentosus	1589	S	263	66	329	0.00002
Lactiplantibacillus plantarum	1590	S	21	10	31	0.00000
Latilactobacillus sakei	1599	S	117	28	145	0.00001
Latilactobacillus fuchuensis	164393	S	13	0	13	0.00000
Lactobacillus johnsonii	33959	S	21	23	44	0.00000
Lactobacillus sp. ESL0680	2983210	S	12	3	15	0.00000
Lactobacillus delbrueckii	1584	S	13	6	19	0.00000
Lactobacillus iners	147802	S	11	1	12	0.00000
Limosilactobacillus fermentum	1613	S	40	11	51	0.00000
Limosilactobacillus oris	1632	S	22	2	24	0.00000
Limosilactobacillus mucosae	97478	S	22	7	29	0.00000
Limosilactobacillus reuteri	1598	S	17	3	20	0.00000
Levilactobacillus brevis	1580	S	71	27	98	0.00001
Leuconostoc carnosum	1252	S	32	32	64	0.00000
Lacticaseibacillus rhamnosus	47715	S	17	7	24	0.00000
Lacticaseibacillus paracasei	1597	S	13	24	37	0.00000
Fructilactobacillus sanfranciscensis	1625	S	32	5	37	0.00000
Lentilactobacillus kefiri	33962	S	13	3	16	0.00000
Oenococcus oeni	1247	S	15	0	15	0.00000
Oenococcus kitaharae	336988	S	11	0	11	0.00000
Liquorilactobacillus hordei	468911	S	10	2	12	0.00000
Schleiferilactobacillus harbinensis	304207	S	19	0	19	0.00000
Loigolactobacillus coryniformis	1610	S	11	4	15	0.00000
Enterococcus faecium	1352	S	1057	1547	2604	0.00019
Enterococcus sp. 9E7_DIV0242	1834193	S	26	1	27	0.00000
Enterococcus wangshanyuanii	2005703	S	40	1	41	0.00000
Enterococcus faecalis	1351	S	29	19	48	0.00000
Enterococcus cecorum	44008	S	24	3	27	0.00000
Enterococcus raffinosus	71452	S	19	1	20	0.00000
Enterococcus montenegrensis	3031993	S	12	2	14	0.00000
Enterococcus mundtii	53346	S	11	0	11	0.00000
Vagococcus xieshaowenii	2562451	S	26	3	29	0.00000
Vagococcus fluvialis	2738	S	14	1	15	0.00000
Vagococcus hydrophili	2714947	S	11	0	11	0.00000
Granulicatella adiacens	46124	S	68	8	76	0.00001
Trichococcus shcherbakoviae	2094020	S	28	6	34	0.00000
Trichococcus flocculiformis	82803	S	20	5	25	0.00000
Jeotgalibaca ciconiae	2496265	S	11	2	13	0.00000
Abiotrophia defectiva	46125	S	50	2	52	0.00000
Aerococcus urinaeequi	51665	S	15	8	23	0.00000
Staphylococcus aureus	1280	S	3433	3581	7014	0.00051
Staphylococcus pseudintermedius	283734	S	12	17	29	0.00000
Staphylococcus lutrae	155085	S	19	0	19	0.00000
Staphylococcus sp. 17KM0847	2583989	S	14	2	16	0.00000
Staphylococcus capitis	29388	S	10	3	13	0.00000
Mammaliicoccus lentus	42858	S	14	2	16	0.00000
Mammaliicoccus sciuri	1296	S	12	1	13	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	39	9	48	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	32	7	39	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	27	6	33	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	26	1	27	0.00000
Paenibacillus sp. 19GGS1-52	2758563	S	25	3	28	0.00000
Paenibacillus sp. FSL W8-0426	2921714	S	24	4	28	0.00000
Paenibacillus sp. FSL R5-0470	2921641	S	20	154	174	0.00001
Paenibacillus sp. FSL R7-0216	2921677	S	19	1	20	0.00000
Paenibacillus sp. R14(2021)	2859228	S	19	2	21	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	18	15	33	0.00000
Paenibacillus sp. SI8	3163026	S	16	1	17	0.00000
Paenibacillus sp. FSL W8-0186	2921709	S	16	39	55	0.00000
Paenibacillus sp. FSL K6-1096	2921460	S	15	3	18	0.00000
Paenibacillus sp. MMS20-IR301	2895946	S	12	2	14	0.00000
Paenibacillus sp. YPG26	2878915	S	11	1	12	0.00000
Paenibacillus sp. FSL H8-0537	2921399	S	11	2	13	0.00000
Paenibacillus sp. FSL K6-2441	2954679	S	10	1	11	0.00000
Paenibacillus sp. AN1007	3151385	S	10	61	71	0.00001
Paenibacillus mucilaginosus	61624	S	59	29	88	0.00001
Paenibacillus donghaensis	414771	S	55	13	68	0.00000
Paenibacillus durus	44251	S	50	32	82	0.00001
Paenibacillus borealis	160799	S	34	48	82	0.00001
Paenibacillus jilunlii	682956	S	32	66	98	0.00001
Paenibacillus tritici	1873425	S	31	33	64	0.00000
Paenibacillus baekrokdamisoli	1712516	S	23	3	26	0.00000
Paenibacillus lutimineralis	2707005	S	23	6	29	0.00000
Paenibacillus tianjinensis	2810347	S	23	41	64	0.00000
Paenibacillus kribbensis	172713	S	23	26	49	0.00000
Paenibacillus sonchi	373687	S	21	38	59	0.00000
Paenibacillus elgii	189691	S	21	2	23	0.00000
Paenibacillus urinalis	521520	S	15	2	17	0.00000
Paenibacillus terrae	159743	S	15	42	57	0.00000
Paenibacillus konkukensis	2020716	S	14	2	16	0.00000
Paenibacillus rhizovicinus	2704463	S	14	2	16	0.00000
Paenibacillus silvisoli	3110539	S	14	1	15	0.00000
Paenibacillus lentus	1338368	S	13	2	15	0.00000
Paenibacillus aurantius	2918900	S	11	0	11	0.00000
Paenibacillus azoreducens	116718	S	11	2	13	0.00000
Paenibacillus hexagrammi	2908839	S	11	1	12	0.00000
Paenibacillus thiaminolyticus	49283	S	10	12	22	0.00000
Brevibacillus humidisoli	2895522	S	42	4	46	0.00000
Brevibacillus sp. WF146	319501	S	38	19	57	0.00000
Brevibacillus brevis	1393	S	21	35	56	0.00000
Cohnella sp. WGS1546	3366810	S	27	6	33	0.00000
Cohnella sp. LGH	1619153	S	15	10	25	0.00000
Cohnella herbarum	2728023	S	20	5	25	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	22	1	23	0.00000
Aneurinibacillus soli	1500254	S	19	16	35	0.00000
Thermobacillus composti	377615	S	30	10	40	0.00000
Saccharibacillus brassicae	2583377	S	15	2	17	0.00000
Bacillus sp. DX3.1	3052091	S	58	14	72	0.00001
Bacillus sp. SCS-153A	3115294	S	26	3	29	0.00000
Bacillus sp. Cs-700	2589818	S	23	21	44	0.00000
Bacillus sp. N1-1	2682541	S	16	13	29	0.00000
Bacillus sp. THAF10	2587848	S	10	2	12	0.00000
Bacillus paralicheniformis	1648923	S	31	93	124	0.00001
Bacillus velezensis	492670	S	10	121	131	0.00001
Bacillus spizizenii	96241	S	12	6	18	0.00000
Bacillus mycoides	1405	S	17	23	40	0.00000
Bacillus manliponensis	574376	S	11	1	12	0.00000
Bacillus weihaiensis	1547283	S	19	4	23	0.00000
Bacillus infantis	324767	S	18	3	21	0.00000
Bacillus glycinifermentans	1664069	S	16	13	29	0.00000
Bacillus pumilus	1408	S	15	11	26	0.00000
Bacillus smithii	1479	S	13	9	22	0.00000
Bacillus gobiensis	1441095	S	10	0	10	0.00000
Neobacillus sp. 114	3048535	S	23	5	28	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	15	3	18	0.00000
Neobacillus sp. PS3-12	3070677	S	15	3	18	0.00000
Neobacillus sp. OS1-33	3070683	S	11	3	14	0.00000
Neobacillus sp. DY30	3047871	S	10	2	12	0.00000
Neobacillus drentensis	220684	S	10	2	12	0.00000
Peribacillus sp. SCS-155	3115297	S	10	2	12	0.00000
Peribacillus frigoritolerans	450367	S	22	32	54	0.00000
Peribacillus muralis	264697	S	12	2	14	0.00000
Lysinibacillus sphaericus	1421	S	15	43	58	0.00000
Niallia sp. XMNu-256	3082444	S	21	3	24	0.00000
Niallia sp. Man26	2912824	S	11	7	18	0.00000
Niallia oryzisoli	1737571	S	10	2	12	0.00000
Niallia taxi	2499688	S	10	6	16	0.00000
Mesobacillus jeotgali	129985	S	34	8	42	0.00000
Virgibacillus sp. MSP4-1	2700081	S	19	22	41	0.00000
Oceanobacillus sp. FSL H7-0719	2954507	S	13	20	33	0.00000
Priestia filamentosa	1402861	S	32	6	38	0.00000
Pontibacillus chungwhensis	265426	S	24	2	26	0.00000
Pontibacillus sp. HMF3514	2692425	S	15	1	16	0.00000
Rossellomorea sp. DA94	3038653	S	12	15	27	0.00000
Gracilibacillus salitolerans	2663022	S	24	3	27	0.00000
Halobacillus sp. SY10	3381356	S	11	4	15	0.00000
Halobacillus halophilus	1570	S	10	1	11	0.00000
Sutcliffiella horikoshii	79883	S	20	12	32	0.00000
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016	3077789	S	33	5	38	0.00000
Sediminibacillus dalangtanensis	2729421	S	32	4	36	0.00000
Fictibacillus sp. KU28468	2991053	S	12	1	13	0.00000
Fictibacillus phosphorivorans	1221500	S	11	1	12	0.00000
Siminovitchia fortis	254758	S	10	1	11	0.00000
Salisediminibacterium beveridgei	632773	S	26	1	27	0.00000
Alkalihalobacillus sp. AL-G	2926399	S	19	2	21	0.00000
Pseudalkalibacillus sp. SCS-8	3115291	S	13	1	14	0.00000
Salicibibacter halophilus	2502791	S	13	0	13	0.00000
Alkalicoccus halolimnae	1667239	S	17	1	18	0.00000
Salimicrobium sp. PL1-032A	3095364	S	15	1	16	0.00000
Tepidibacillus marianensis	3131995	S	12	0	12	0.00000
Amphibacillus xylanus	1449	S	12	1	13	0.00000
Planococcus shixiaomingii	3058393	S	25	3	28	0.00000
Planococcus halocryophilus	1215089	S	15	9	24	0.00000
Planococcus shenhongbingii	3058398	S	13	2	15	0.00000
Planococcus liqunii	3058394	S	11	13	24	0.00000
Sporosarcina sp. Te-1	2818390	S	11	8	19	0.00000
Sporosarcina ureae	1571	S	25	13	38	0.00000
Ureibacillus thermophilus	367743	S	13	14	27	0.00000
Paenisporosarcina sp. FSL H8-0542	2921401	S	12	2	14	0.00000
Jeotgalibacillus malaysiensis	1508404	S	15	1	16	0.00000
Chryseomicrobium aureum	1441723	S	12	1	13	0.00000
Parageobacillus thermoglucosidasius	1426	S	15	1	16	0.00000
Parageobacillus caldoxylosilyticus	81408	S	11	1	12	0.00000
Alicyclobacillus acidocaldarius	405212	S	26	0	26	0.00000
Alicyclobacillus sp. ALC3	2796143	S	21	0	21	0.00000
Alicyclobacillus cycloheptanicus	1457	S	16	0	16	0.00000
Alicyclobacillus acidoterrestris	1450	S	11	0	11	0.00000
Alicyclobacillus mengziensis	2931921	S	11	0	11	0.00000
Tumebacillus avium	1903704	S	11	6	17	0.00000
Fodinisporobacter ferrooxydans	2901836	S	13	0	13	0.00000
Listeria monocytogenes	1639	S	31	26	57	0.00000
Listeria grayi	1641	S	29	5	34	0.00000
Novibacillus thermophilus	1471761	S	31	1	32	0.00000
Staphylospora marina	2490858	S	26	0	26	0.00000
Laceyella sacchari	37482	S	13	0	13	0.00000
Exiguobacterium sp. N4-1P	2051906	S	11	7	18	0.00000
Exiguobacterium artemiae	340145	S	11	30	41	0.00000
Gemella sanguinis	84135	S	19	4	23	0.00000
Gemella haemolysans	1379	S	18	3	21	0.00000
Sporolactobacillus sp. Y61	3160863	S	13	0	13	0.00000
Faecalibacillus intestinalis	1982626	S	8297	1012	9309	0.00068
Thomasclavelia ramosa	1547	S	943	54	997	0.00007
Erysipelatoclostridium sp. An173	1965571	S	85	4	89	0.00001
Thomasclavelia spiroformis	29348	S	36	2	38	0.00000
Catenibacterium sp. co_0103	2478954	S	235	51	286	0.00002
Catenibacterium mitsuokai	100886	S	108	14	122	0.00001
Tannockella kyphosi	2899121	S	41	0	41	0.00000
Longicatena caecimuris	1796635	S	858	145	1003	0.00007
Holdemania massiliensis	1468449	S	802	58	860	0.00006
Amedibacterium intestinale	2583452	S	271	55	326	0.00002
Solobacterium moorei	102148	S	183	32	215	0.00002
Faecalibaculum rodentium	1702221	S	162	10	172	0.00001
Allobaculum sp. Allo2	2853432	S	63	4	67	0.00000
Allobaculum mucilyticum	2834459	S	30	3	33	0.00000
Allocoprobacillus halotolerans	2944914	S	77	8	85	0.00001
Erysipelothrix sp. HDW6B	2714929	S	22	17	39	0.00000
Intestinibaculum porci	2487118	S	49	1	50	0.00000
Massilimicrobiota timonensis	1776392	S	25	79	104	0.00001
Turicibacter bilis	2735723	S	306	295	601	0.00004
Parvimonas micra	33033	S	181	20	201	0.00001
Helcococcus ovis	72026	S	82	6	88	0.00001
Helcococcus kunzii	40091	S	19	1	20	0.00000
Murdochiella vaginalis	1852373	S	101	11	112	0.00001
Peptoniphilus equinus	3016343	S	46	5	51	0.00000
Peptoniphilus harei	54005	S	12	5	17	0.00000
Anaerococcus prevotii	33034	S	28	14	42	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	11	2	13	0.00000
Finegoldia magna	1260	S	46	12	58	0.00000
Aedoeadaptatus ivorii	54006	S	25	3	28	0.00000
Tissierella sp. Yu-01	3035694	S	21	4	25	0.00000
Gudongella oleilytica	1582259	S	13	0	13	0.00000
Acidilutibacter cellobiosedens	2507161	S	30	6	36	0.00000
Gottschalkia acidurici	1556	S	18	4	22	0.00000
Sedimentibacter sp. zth1	2816908	S	19	0	19	0.00000
Sedimentibacter sp. MB35-C1	3070995	S	14	0	14	0.00000
Caldicellulosiruptor owensensis	55205	S	15	11	26	0.00000
Caldicellulosiruptor obsidiansis	717609	S	12	10	22	0.00000
Limnochorda pilosa	1555112	S	19	0	19	0.00000
Carboxydochorda subterranea	3109565	S	13	0	13	0.00000
Collinsella aerofaciens	74426	S	89825	21767	111592	0.00811
Collinsella sp. i05-0019-G5	3132705	S	7946	6429	14375	0.00104
Collinsella sp. zg1085	2844380	S	26	0	26	0.00000
Collinsella stercoris	147206	S	974	110	1084	0.00008
Enorma phocaeensis	1871019	S	108	3	111	0.00001
Coriobacterium glomerans	33871	S	27	0	27	0.00000
Parolsenella massiliensis	1871022	S	490	61	551	0.00004
Parolsenella catena	2003188	S	114	15	129	0.00001
Olsenella uli	133926	S	77	5	82	0.00001
Olsenella sp. oral taxon 807	712411	S	67	1	68	0.00000
Olsenella timonensis	1805478	S	37	6	43	0.00000
Thermophilibacter mediterraneus	1871031	S	56	13	69	0.00001
Thermophilibacter immobilis	2779519	S	54	6	60	0.00000
Lancefieldella parvula	1382	S	70	1	71	0.00001
Lancefieldella sp. Marseille-Q7238	3022127	S	20	0	20	0.00000
Fannyhessea vaginae	82135	S	88	4	92	0.00001
Atopobium sp. oral taxon 416	712157	S	44	0	44	0.00000
Parafannyhessea umbonata	604330	S	37	2	39	0.00000
Leptogranulimonas caecicola	2894156	S	39	0	39	0.00000
Adlercreutzia equolifaciens	446660	S	10977	2102	13079	0.00095
Adlercreutzia hattorii	2707299	S	8968	2936	11904	0.00087
Eggerthella lenta	84112	S	4381	1243	5624	0.00041
Eggerthella sp. YY7918	502558	S	337	21	358	0.00003
Eggerthella guodeyinii	2690837	S	72	8	80	0.00001
Gordonibacter pamelaeae	471189	S	3361	971	4332	0.00031
Gordonibacter urolithinfaciens	1335613	S	1051	221	1272	0.00009
Berryella intestinalis	1531429	S	219	18	237	0.00002
Berryella wangjianweii	2734634	S	40	1	41	0.00000
Raoultibacter timonensis	1907662	S	264	4	268	0.00002
Phoenicibacter congonensis	1944646	S	161	8	169	0.00001
Slackia heliotrinireducens	84110	S	121	1	122	0.00001
Arabiibacter massiliensis	1870985	S	61	4	65	0.00000
Xiamenia xianingshaonis	2682776	S	46	0	46	0.00000
Denitrobacterium detoxificans	79604	S	31	0	31	0.00000
Cryptobacterium curtum	84163	S	12	0	12	0.00000
Bifidobacterium pseudocatenulatum	28026	S	8148	980	9128	0.00066
Bifidobacterium pseudolongum	1694	S	976	90	1066	0.00008
Bifidobacterium longum	216816	S	826	725	1551	0.00011
Bifidobacterium catenulatum	1686	S	812	155	967	0.00007
Bifidobacterium breve	1685	S	288	190	478	0.00003
Bifidobacterium bifidum	1681	S	257	356	613	0.00004
Bifidobacterium adolescentis	1680	S	121	64	185	0.00001
Bifidobacterium animalis	28025	S	89	2434	2523	0.00018
Bifidobacterium thermophilum	33905	S	72	1	73	0.00001
Bifidobacterium pullorum	78448	S	61	2	63	0.00000
Bifidobacterium dentium	1689	S	34	0	34	0.00000
Bifidobacterium scardovii	158787	S	28	0	28	0.00000
Bifidobacterium angulatum	1683	S	24	1	25	0.00000
Bifidobacterium faecale	1454229	S	16	32	48	0.00000
Bifidobacterium fermentum	3059035	S	11	0	11	0.00000
Gardnerella vaginalis	2702	S	10	0	10	0.00000
Curtobacterium sp. Csp2	2495430	S	1280	313	1593	0.00012
Microbacterium sp. No. 7	1714373	S	11	21	32	0.00000
Microbacterium proteolyticum	1572644	S	20	39	59	0.00000
Microbacterium amylolyticum	936337	S	13	2	15	0.00000
Cryobacterium sp. LW097	1978566	S	15	72	87	0.00001
Humibacter ginsenosidimutans	2599293	S	56	3	59	0.00000
Rathayibacter soli	3144168	S	19	3	22	0.00000
Clavibacter michiganensis	28447	S	16	5	21	0.00000
Leifsonia sp. NPDC080035	3143936	S	10	3	13	0.00000
Salinibacterium sp. UTAS2018	2508880	S	11	0	11	0.00000
Agreia sp. COWG	2773266	S	12	0	12	0.00000
Diaminobutyricimonas sp. LJ205	2683590	S	12	0	12	0.00000
Arthrobacter sp. StoSoilB20	2830995	S	26	9	35	0.00000
Arthrobacter sp. zg-Y919	2894187	S	13	9	22	0.00000
Arthrobacter sp. D5-1	1477518	S	13	74	87	0.00001
Arthrobacter sp. CJ23	2972479	S	12	4	16	0.00000
Arthrobacter sp. FW306-04-A	2879619	S	11	13	24	0.00000
Arthrobacter crystallopoietes	37928	S	38	4	42	0.00000
Arthrobacter citreus	1670	S	13	9	22	0.00000
Arthrobacter zhangbolii	2886936	S	13	5	18	0.00000
Arthrobacter antioxidans	2895818	S	11	2	13	0.00000
Rothia mucilaginosa	43675	S	110	4	114	0.00001
Rothia dentocariosa	2047	S	26	2	28	0.00000
Rothia aeria	172042	S	12	1	13	0.00000
Sinomonas sp. R1AF57	2020377	S	35	2	37	0.00000
Glutamicibacter sp. M10	3023076	S	18	4	22	0.00000
Brevibacterium linens	1703	S	15	11	26	0.00000
Saxibacter everestensis	2909229	S	33	0	33	0.00000
Cellulomonas flavigena	1711	S	13	12	25	0.00000
Austwickia chelonae	100225	S	25	0	25	0.00000
Gephyromycinifex aptenodytis	2716227	S	25	0	25	0.00000
Miniimonas sp. S16	2171623	S	10	1	11	0.00000
Schaalia sp. HMT-172	3059028	S	1204	241	1445	0.00011
Schaalia sp. 19OD2882	2794089	S	11	0	11	0.00000
Schaalia odontolytica	1660	S	669	66	735	0.00005
Schaalia turicensis	131111	S	39	4	43	0.00000
Schaalia radingae	131110	S	19	0	19	0.00000
Schaalia cardiffensis	181487	S	16	0	16	0.00000
Actinomyces sp. oral taxon 171	706438	S	35	13	48	0.00000
Actinomyces sp. 432	2057798	S	30	4	34	0.00000
Actinomyces sp. oral taxon 169	712116	S	18	18	36	0.00000
Actinomyces sp. Z16	2079536	S	10	1	11	0.00000
Actinomyces pacaensis	1852377	S	106	2	108	0.00001
Actinomyces naeslundii	1655	S	88	18	106	0.00001
Actinomyces massiliensis	461393	S	70	5	75	0.00001
Actinomyces oris	544580	S	50	52	102	0.00001
Actinomyces israelii	1659	S	14	1	15	0.00000
Actinomyces urogenitalis	103621	S	11	1	12	0.00000
Trueperella pyogenes	1661	S	60	4	64	0.00000
Arcanobacterium haemolyticum	28264	S	28	2	30	0.00000
Arcanobacterium wilhelmae	1803177	S	13	0	13	0.00000
Actinotignum urinale	190146	S	13	2	15	0.00000
Changpingibacter yushuensis	2758440	S	14	0	14	0.00000
Streptomyces sp. ICC1	2099583	S	446	1553	1999	0.00015
Streptomyces sp. NBC_01591	2975888	S	27	2	29	0.00000
Streptomyces sp. NBC_00820	2975842	S	25	2	27	0.00000
Streptomyces sp. NBC_01435	2903865	S	22	1	23	0.00000
Streptomyces sp. NBC_00631	2975793	S	19	1	20	0.00000
Streptomyces sp. MST-110588	2833628	S	13	0	13	0.00000
Streptomyces sp. SH5	3041765	S	12	2	14	0.00000
Streptomyces sp. NBC_00513	2975763	S	12	0	12	0.00000
Streptomyces sp. NBC_00184	2975673	S	11	13	24	0.00000
Streptomyces sp. Pv4-95	3049543	S	10	0	10	0.00000
Streptomyces sp. NBC_01497	2903885	S	10	0	10	0.00000
Streptomyces sudanensis	436397	S	52	5	57	0.00000
Streptomyces halobius	2879846	S	41	2	43	0.00000
Streptomyces niveus	193462	S	37	3	40	0.00000
Streptomyces spongiicola	1690221	S	29	2	31	0.00000
Streptomyces aurantiacus	47760	S	23	2	25	0.00000
Streptomyces anulatus	1892	S	11	3	14	0.00000
Streptomyces venezuelae	54571	S	28	3	31	0.00000
Streptomyces tuirus	68278	S	27	4	31	0.00000
Streptomyces paludis	2282738	S	21	1	22	0.00000
Streptomyces decoyicus	249567	S	19	3	22	0.00000
Streptomyces griseocarneus	51201	S	16	1	17	0.00000
Streptomyces mobaraensis	35621	S	16	1	17	0.00000
Streptomyces cinnabarinus	67287	S	12	1	13	0.00000
Streptomyces profundus	2867410	S	12	0	12	0.00000
Streptomyces europaeiscabiei	146819	S	11	1	12	0.00000
Streptomyces finlayi	67296	S	11	0	11	0.00000
Kitasatospora purpeofusca	67352	S	14	6	20	0.00000
Kitasatospora herbaricolor	68217	S	10	4	14	0.00000
Corynebacterium durum	61592	S	82	4	86	0.00001
Corynebacterium kroppenstedtii	161879	S	49	75	124	0.00001
Corynebacterium sp. SCR221107	3017361	S	27	14	41	0.00000
Corynebacterium riegelii	156976	S	36	14	50	0.00000
Corynebacterium jeikeium	38289	S	22	14	36	0.00000
Corynebacterium coyleae	53374	S	21	13	34	0.00000
Corynebacterium urealyticum	43771	S	20	9	29	0.00000
Corynebacterium poyangense	2684405	S	16	0	16	0.00000
Corynebacterium pelargi	1471400	S	15	12	27	0.00000
Corynebacterium macginleyi	38290	S	12	7	19	0.00000
Corynebacterium dentalis	2014528	S	11	2	13	0.00000
Corynebacterium variabile	1727	S	11	4	15	0.00000
Corynebacterium kalinowskii	2675216	S	11	1	12	0.00000
Corynebacterium lujinxingii	2763010	S	11	7	18	0.00000
Mycolicibacterium austroafricanum	39687	S	115	108	223	0.00002
